method,iteration,objective,nrmse,seconds,inner_evaluations,step,outer_kkt,inner_kkt,majorizer_gap,surrogate_change,sufficient_slack,allocation_change,zero_latents,inner_iterations,fluence,seed
WLS,62,0.0858309927880305,0.21876272832841842,7.020908082999085,11099,0.034735670134989884,7.37336297484515e-05,9.88485284734798e-08,6.995699763503853e-06,-7.077038304561058e-06,-4.625560091839745e-05,6.933581099781089e-05,0,90,20000.0,20260914
WLS,63,0.08581724223488493,0.2193832658067227,7.129053124997881,11275,0.035903411272343595,7.32949159901376e-05,8.311165327497918e-08,6.834767442320254e-06,-6.9157857014026045e-06,-5.070219390398852e-05,6.860588150381327e-05,0,161,20000.0,20260914
WLS,64,0.0858038072324076,0.21997873720748976,7.189155624997511,11367,0.033721226577590725,7.286752393220615e-05,9.434966123602005e-08,6.679345558585666e-06,-6.75565691794254e-06,-4.342105361753058e-05,6.787734733581537e-05,0,87,20000.0,20260914
WLS,65,0.08579065257115058,0.2205703639012724,7.251608874998055,11464,0.03330578092442094,7.247624876390797e-05,9.847788945289078e-08,6.54358853467942e-06,-6.6110727251829745e-06,-4.2309090892253404e-05,6.723513939613351e-05,0,90,20000.0,20260914
WLS,66,0.0857777630129935,0.22117498155424195,7.3578811249972205,11634,0.03475810269958901,7.213929896039151e-05,8.980582268633312e-08,6.413832902860581e-06,-6.475725255718756e-06,-4.751672700668069e-05,6.661483819484373e-05,0,162,20000.0,20260914
WLS,67,0.08576512855438657,0.22175885977745574,7.426360957997531,11738,0.03257739391869183,7.185429585708499e-05,9.413175007735644e-08,6.28746481294196e-06,-6.34699378854082e-06,-4.042987111975327e-05,6.599643473838625e-05,0,99,20000.0,20260914
WLS,68,0.08575273755816093,0.22235520846925974,7.535632457998872,11905,0.033883895043537664,7.151915767389687e-05,9.689372605100016e-08,6.1671727737509144e-06,-6.2238234591795685e-06,-4.501492094042916e-05,6.540569421865362e-05,0,157,20000.0,20260914
WLS,69,0.08574058183435218,0.22292998569741238,7.593594250000024,11994,0.03184593475312203,7.128047957031947e-05,9.005028193965841e-08,6.049335505950672e-06,-6.106388299392184e-06,-3.855245420625642e-05,6.481759265422042e-05,0,82,20000.0,20260914
WLS,70,0.08572866533387571,0.22351725589848276,7.699968582997826,12164,0.0334905141076195,7.094577861452055e-05,9.286662577907013e-08,5.931934399811188e-06,-5.9845660745545845e-06,-4.416422628316652e-05,6.423222516182982e-05,0,162,20000.0,20260914
WLS,71,0.0857170513526521,0.22406994805535785,7.759901124998578,12258,0.030875247906663583,7.055165447128684e-05,8.58224664310949e-08,5.771041992500345e-06,-5.842939229134254e-06,-3.60500654412868e-05,6.344172249760546e-05,0,84,20000.0,20260914
WLS,72,0.085705697061193,0.22463663784926244,7.8658305409990135,12428,0.03231864570862043,7.018424794464784e-05,7.990358354984844e-08,5.64936508317165e-06,-5.704926377975621e-06,-4.087045156286845e-05,6.282805316343286e-05,0,161,20000.0,20260914
WLS,73,0.08569463323190454,0.22517638485561597,7.922583457999281,12515,0.03014843648404229,6.967820673935249e-05,9.974668976915208e-08,5.4894543970215995e-06,-5.574374889055591e-06,-3.438258183315367e-05,6.196353494753041e-05,0,81,20000.0,20260914
WLS,74,0.08568397276006616,0.22569706601854747,7.979110540996771,12601,0.029800372640058716,6.921252267559536e-05,8.643570474709156e-08,5.28867910533193e-06,-5.371792736340321e-06,-3.374263863593453e-05,6.086893143596587e-05,0,81,20000.0,20260914
WLS,75,0.08567360161099771,0.22620563811900896,8.035902915999031,12687,0.02940479386084535,6.926126141379381e-05,9.302340434009581e-08,5.156553506878923e-06,-5.214595560817234e-06,-3.2860946031493256e-05,6.0141058671059566e-05,0,82,20000.0,20260914
WLS,76,0.08566348798998703,0.22670240194766736,8.091639040998416,12770,0.02904128295358137,6.94587337050682e-05,9.017514728081255e-08,5.030066573500381e-06,-5.083554436893068e-06,-3.205618476881933e-05,5.943266564503222e-05,0,78,20000.0,20260914
WLS,77,0.08565359501744081,0.22719189079122415,8.149100999999064,12857,0.028661592838255256,6.953534355071689e-05,9.407013658872904e-08,4.920852678237545e-06,-4.972119870795625e-06,-3.1181372655074684e-05,5.8823546930848785e-05,0,80,20000.0,20260914
WLS,78,0.08564390694332857,0.22767661137716722,8.203922165997938,12940,0.028308227166736293,6.958312457822338e-05,9.6749220074403e-08,4.8232894218333675e-06,-4.864784684813883e-06,-3.0379712153939405e-05,5.82723179033807e-05,0,75,20000.0,20260914
WLS,79,0.08563441261964042,0.22815791445200911,8.259208874998876,13023,0.0280145203402101,6.956789379865379e-05,9.640748818039447e-08,4.7274770530735315e-06,-4.766846641811655e-06,-2.974634380644388e-05,5.7722687011576e-05,0,76,20000.0,20260914
WLS,80,0.0856251112477113,0.22863532238488893,8.323639415997604,13113,0.02769104080331986,6.952055308162478e-05,9.89723218449305e-08,4.631148276504367e-06,-4.6702236505805765e-06,-2.9038315109440537e-05,5.715438030908203e-05,0,82,20000.0,20260914
WLS,81,0.08561598751619937,0.22910931419060054,8.380831208000018,13201,0.02739793072418602,6.94752535622549e-05,8.47947524053178e-08,4.5440195198256515e-06,-4.579711993008008e-06,-2.840859888643069e-05,5.663685569217153e-05,0,80,20000.0,20260914
WLS,82,0.08560703331741686,0.2295802543994252,8.43675833299858,13285,0.027097462685640426,6.943756652629988e-05,9.425315044637755e-08,4.458523564572459e-06,-4.495675216048791e-06,-2.7759425417473956e-05,5.6124103117548856e-05,0,78,20000.0,20260914
WLS,83,0.08559824116379805,0.23004869867029026,8.496172040999227,13375,0.026845181931359957,6.938533451365804e-05,9.902330918300002e-08,4.3775050360035695e-06,-4.414648584878064e-06,-2.7241036027585055e-05,5.563306520760744e-05,0,82,20000.0,20260914
WLS,84,0.08558959506493863,0.2305358872079302,8.601750082998478,13541,0.028990154185518594,6.930591607230645e-05,8.289049539202659e-08,4.306737258883029e-06,-4.339361599332121e-06,-3.337535312558537e-05,5.5207893446006084e-05,0,157,20000.0,20260914
WLS,85,0.085581096724171,0.2309986462998899,8.65711412499877,13624,0.026367790356169495,6.929187677377172e-05,9.264356802851502e-08,4.23419798968703e-06,-4.2641427779818095e-06,-2.6264677645713243e-05,5.476125143167515e-05,0,77,20000.0,20260914
WLS,86,0.08557276908208986,0.23145430983272225,8.71501645799799,13712,0.025914341522168625,6.944718075374705e-05,9.376483006910975e-08,4.142719012169192e-06,-4.184923068395255e-06,-2.525001274523897e-05,5.414956768611988e-05,0,81,20000.0,20260914
WLS,87,0.08556461594926738,0.23192343446122216,8.81998745799865,13878,0.027754743980225295,6.955721838970333e-05,7.757954182630952e-08,4.058993909143142e-06,-4.094138918725281e-06,-3.036315784792052e-05,5.3602583522293845e-05,0,156,20000.0,20260914
WLS,88,0.08555660866588868,0.23236698464758213,8.871242540997628,13955,0.025258024424567378,6.954047961333094e-05,9.467458633608937e-08,3.98771663525995e-06,-4.019566741215134e-06,-2.3891106512902284e-05,5.313735459147385e-05,0,70,20000.0,20260914
WLS,89,0.0855487326473212,0.23280765421418298,8.927280124997196,14040,0.02504291924347812,6.954359296199868e-05,9.785182831400076e-08,3.924308536222723e-06,-3.951710033547399e-06,-2.3481371644283572e-05,5.2727659928816676e-05,0,77,20000.0,20260914
WLS,90,0.08554099046335718,0.23324625811676092,8.994361957997171,14144,0.024808339757472476,6.959065095243054e-05,9.855475594571313e-08,3.856298569565131e-06,-3.885885391429601e-06,-2.303050211209376e-05,5.229500775075241e-05,0,94,20000.0,20260914
WLS,91,0.08553339100145158,0.23369840211447962,9.095256374999735,14306,0.026782061086357965,6.958482314203648e-05,8.022767848302087e-08,3.781508392900107e-06,-3.8179535186425015e-06,-2.826447789606247e-05,5.182471865112067e-05,0,155,20000.0,20260914
WLS,92,0.08552592378303928,0.2341265912047824,9.14604770799997,14383,0.02428987314119803,6.956975800416846e-05,9.975157346482204e-08,3.7184369541633506e-06,-3.7487814555956596e-06,-2.2032678448475427e-05,5.141287558739314e-05,0,71,20000.0,20260914
WLS,93,0.0855185774279221,0.234570670102663,9.246825457998057,14544,0.025958149932581456,6.956990407795284e-05,7.966242836267367e-08,3.6589482443021124e-06,-3.6874068782088654e-06,-2.634492227894186e-05,5.103463250124431e-05,0,153,20000.0,20260914
WLS,94,0.08551137198159188,0.23498972770374948,9.299873500000103,14624,0.023696527357909638,6.941804059016782e-05,9.681003095370048e-08,3.5805614672758208e-06,-3.6248848543313213e-06,-2.0870824110988976e-05,5.052623429297227e-05,0,76,20000.0,20260914
WLS,95,0.08550434945809395,0.2353981464042456,9.354233457997907,14706,0.023333961844694495,6.905418171143612e-05,9.522759550827715e-08,3.4880509531897946e-06,-3.5344725458814543e-06,-2.0201165270548066e-05,4.993995127907529e-05,0,78,20000.0,20260914
WLS,96,0.08549748002897718,0.23582003236081164,9.45852908300003,14874,0.02536152968648029,6.897002346767877e-05,9.957875025374848e-08,3.4146154335321208e-06,-3.45481368352982e-06,-2.5290930285148472e-05,4.94717401395137e-05,0,156,20000.0,20260914
WLS,97,0.0854907595074341,0.23621080825116403,9.514784540999244,14955,0.02272274107903985,6.902027226941441e-05,8.772306981161206e-08,3.3394609193297543e-06,-3.381060625231777e-06,-1.9095626564166032e-05,4.898965212873423e-05,0,76,20000.0,20260914
WLS,98,0.08548417690234225,0.2366161439595548,9.619675999998435,15123,0.024763340800307884,6.90588409312093e-05,9.792244825526465e-08,3.272906105282708e-06,-3.309698987258819e-06,-2.4078547287766933e-05,4.8571317005353804e-05,0,158,20000.0,20260914
WLS,99,0.0854777227530402,0.23699453773496315,9.671857915996952,15202,0.022267979037810713,6.913219283796284e-05,9.633732200649031e-08,3.209967073220467e-06,-3.24418222840554e-06,-1.833899521937296e-05,4.8150008183969125e-05,0,73,20000.0,20260914
WLS,100,0.08547138241184535,0.2373695525329529,9.72538720800003,15284,0.022048012844989518,6.91766034866852e-05,9.912357817437539e-08,3.153793220041258e-06,-3.1865479746278666e-06,-1.7965402325783537e-05,4.777218983072223e-05,0,75,20000.0,20260914
Poisson,0,3.976167415520907,0.41024070157959003,0.0,0,0.0,0.0820728978665518,0.0,0.0,0.0,0.0,0.0,0,0,20000.0,20260914
Poisson,1,1.3396114658709208,0.32664897005605636,0.023804165997717064,25,2.7897570040579094,0.04348859367943385,8.388099134292587e-08,0.49106077758398226,-2.145495172065999,2.2474187425654777,0.017975486539150442,0,23,20000.0,20260914
Poisson,2,0.6310484845598415,0.27617290836443814,0.046250583000073675,49,1.67903403291782,0.025741350095817565,8.947519738555613e-08,0.1104918922111071,-0.5980710890999759,0.5676052171262653,0.00853940463105474,0,22,20000.0,20260914
Poisson,3,0.3940565596858465,0.24120764713228335,0.06845699999757926,73,1.131131113137664,0.0165441501264304,6.589559303771253e-08,0.02695834412090282,-0.2100335807530939,0.17301904511859245,0.004225690227330865,0,22,20000.0,20260914
Poisson,4,0.29109022034501575,0.21482817653834058,0.08890037499804748,95,0.8412389372390483,0.011385563536401867,6.65487130039168e-08,0.00730041802933845,-0.09566592131149194,0.06758219186447659,0.002209687887445057,0,19,20000.0,20260914
Poisson,5,0.23469683126545574,0.194037366615319,0.10898233300031279,116,0.6677726014298428,0.008578874821854703,4.4210960821363917e-08,0.0023446631426330944,-0.054048725936923094,0.034097376718541024,0.001262542844677367,0,19,20000.0,20260914
Poisson,6,0.19904404339173193,0.17728710772252165,0.12968699999692035,138,0.5489960253910227,0.006753662361192556,5.439003524151389e-08,0.0009546461812052777,-0.03469814169251807,0.020582956078966787,0.0008119015585526401,0,20,20000.0,20260914
Poisson,7,0.17466405359519044,0.16361738955474123,0.1497177909986931,159,0.46154014310497643,0.005510241020106542,5.568103667505093e-08,0.0004903314000493538,-0.023889658396494356,0.013729024611673383,0.0005856834664149305,0,19,20000.0,20260914
Poisson,8,0.15710588612428636,0.15237840006647063,0.16923404099725303,180,0.39510707426604363,0.004651885203971894,9.585367876600165e-08,0.0002944817650166873,-0.017263685705884164,0.009752687464150433,0.0004547088868746474,0,17,20000.0,20260914
Poisson,9,0.14413378481055367,0.14309929700856824,0.19011641599718132,202,0.3413666172825785,0.003986582945162394,7.34951217746182e-08,0.00019542027857254873,-0.012776681035162184,0.007145542943985171,0.000370259199865602,0,17,20000.0,20260914
Poisson,10,0.13433725027718152,0.1354205621713063,0.21030166600030498,224,0.2976480787871621,0.0034391148744017585,3.3273184215731975e-08,0.00014305114928870816,-0.009653483384083412,0.005366815593087715,0.00031720870993707433,0,18,20000.0,20260914
Poisson,11,0.12677543107217076,0.12905742021286953,0.2302097079991654,246,0.2622540051968208,0.0029909299551996206,5.919435002365789e-08,0.00010997267930450918,-0.007451846525707145,0.004122961042922051,0.00027822869126871284,0,17,20000.0,20260914
Poisson,12,0.12082777843410177,0.12378932594988291,0.2490491659991676,266,0.23305288591625659,0.002615274394049915,8.576125225159392e-08,8.787162977846905e-05,-0.005859781008287661,0.0032319702563742125,0.00024832889222962734,0,16,20000.0,20260914
Poisson,13,0.1160790767567284,0.11943914102119872,0.26772254099705606,286,0.20840831006861632,0.002302871998797854,7.593190962768784e-08,7.166412708677155e-05,-0.004677037550281047,0.0025770004920905335,0.00022389857882893445,0,16,20000.0,20260914
Poisson,14,0.11227107408323322,0.11586307879984176,0.28570687499814085,305,0.18670824273617811,0.0020432268881267574,6.74405979153277e-08,6.027529344528934e-05,-0.0037477273800513174,0.0020650042782136002,0.00020599005517212641,0,15,20000.0,20260914
Poisson,15,0.10920035879675392,0.11293634589849318,0.3036245829971449,323,0.16775120234793972,0.001816156893723366,8.592762878945265e-08,5.0142768165100236e-05,-0.0030205725183192525,0.0016636919920203293,0.0001869707581202848,0,16,20000.0,20260914
Poisson,16,0.10668101484596655,0.11055223870027645,0.32143858299968997,341,0.15216723530505377,0.0016285180992285232,7.736745056451588e-08,4.289396372734765e-05,-0.0024764499870582293,0.0013616005757681926,0.00017255180451391922,0,16,20000.0,20260914
Poisson,17,0.10460754067301507,0.10862581520592544,0.33937737499945797,359,0.1378651287908899,0.0014447470102309545,7.569388792063453e-08,3.840705403434238e-05,-0.0020350671189183524,0.0011231344861250452,0.0001636813943888738,0,16,20000.0,20260914
Poisson,18,0.10287449890484195,0.1070809187956123,0.3564932079971186,376,0.1260924284933465,0.0013175300526433477,9.013152380301888e-08,3.464591071384193e-05,-0.00169839585745596,0.0009380767420056418,0.00015596069070302607,0,15,20000.0,20260914
Poisson,19,0.101407818089557,0.10585732060007101,0.3735359159982181,393,0.11601477203822759,0.0012212229167896595,8.532150690341287e-08,3.069555522092342e-05,-0.0014359852600659214,0.0007937094487308529,0.00014645859614565034,0,15,20000.0,20260914
Poisson,20,0.10016107881538117,0.1049062595398491,0.39073124999777065,410,0.10698557698102654,0.0011328972753490581,6.921643674970973e-08,2.718600145023016e-05,-0.0012195532727313988,0.0006744435900776737,0.0001370656624985127,0,15,20000.0,20260914
Poisson,21,0.09908757605066452,0.10418396522021299,0.40792495799905737,427,0.09928364139503262,0.0010527071474547558,6.914907520823473e-08,2.4581845234109483e-05,-0.0010489209194780606,0.0005806406922837694,0.00013019328191306697,0,15,20000.0,20260914
Poisson,22,0.09815863861938558,0.10365569724562233,0.42489724999904865,444,0.09233309288130603,0.0009794517717531363,6.814122810314604e-08,2.2259284290556226e-05,-0.0009066781469900016,0.0005026674292275535,0.00012366191189500507,0,15,20000.0,20260914
Poisson,23,0.09734635758618763,0.10329192135236473,0.4419469999993453,461,0.0863224100433762,0.0009121100059820091,5.572285100588449e-08,2.044106039177459e-05,-0.0007918399728012116,0.00043970310941310363,0.00011849339053139893,0,15,20000.0,20260914
Poisson,24,0.09663306442255595,0.1030684252081544,0.458976874997461,478,0.0808502749343576,0.0008511948997718094,6.835844347523734e-08,1.8735951421525845e-05,-0.0006945572122063931,0.00038645481578362067,0.00011335495945967551,0,15,20000.0,20260914
Poisson,25,0.0960012045931124,0.10296458253522373,0.476517374998366,496,0.07607118113195487,0.0007956584066667186,6.135131938276325e-08,1.7236793607288232e-05,-0.0006146230358445191,0.0003425185995030197,0.00010864452613430476,0,15,20000.0,20260914
Poisson,26,0.09544159274632129,0.10296236467515923,0.49409299999751966,514,0.07156483187349941,0.0007432971595661029,4.907449417521819e-08,1.5750945037007542e-05,-0.0005438609017543363,0.0003035355887369991,0.00010366262092774267,0,15,20000.0,20260914
Poisson,27,0.09494188267705811,0.10304529394257421,0.5104857909973362,530,0.06759267035113004,0.00069539502300403,6.558578475827231e-08,1.4638095798704945e-05,-0.0004850719734633781,0.0002712716150033523,9.983382200074738e-05,0,14,20000.0,20260914
Poisson,28,0.09449569128577114,0.10320136332362095,0.5278401659998053,547,0.06376691122138439,0.0006435604734751714,4.2104822031599314e-08,1.3736582873144815e-05,-0.00043245480841627997,0.00024288044295117764,9.67281365116641e-05,0,15,20000.0,20260914
Poisson,29,0.09409881573528188,0.10341894301924753,0.5446226249987376,564,0.06006370298759405,0.0005942342216701575,6.32698441753072e-08,1.2774902124596616e-05,-0.00038410064836562216,0.00021649312966016054,9.308564352323169e-05,0,14,20000.0,20260914
Poisson,30,0.09373994929233699,0.10368686104018987,0.5613847079985135,581,0.05714765228244815,0.0005572964026408891,5.790227027292999e-08,1.1959264157977461e-05,-0.0003469071787807094,0.00019557373487510838,9.004814806587118e-05,0,14,20000.0,20260914
Poisson,31,0.09341338789607899,0.10399782468290718,0.5771586249975371,596,0.054461699044463914,0.0005286840663838078,7.143113665787539e-08,1.1159142723866245e-05,-0.0003154022535375672,0.00017825756311751353,8.685365748861615e-05,0,13,20000.0,20260914
Poisson,32,0.09311635240057234,0.10434501930189599,0.5935383750002075,612,0.05189872308134822,0.0005017248010621071,5.942722549083165e-08,1.0389434142989413e-05,-0.0002866460613649207,0.0001623616226329273,8.361635274494593e-05,0,14,20000.0,20260914
Poisson,33,0.09284574941403949,0.1047226242919549,0.6099509159976151,628,0.04954095669929488,0.0004766017393912205,5.3613481716670225e-08,9.683139878341801e-06,-0.0002609198466547592,0.00014788766699877967,8.060151761731144e-05,0,14,20000.0,20260914
Poisson,34,0.0925978877034247,0.10512558156486354,0.6256108749985287,643,0.04735844362414874,0.00045359092367963346,6.690852515427398e-08,9.01203242307218e-06,-0.00023884967818936972,0.0001357206014897075,7.765823304422306e-05,0,13,20000.0,20260914
Poisson,35,0.09237088422850293,0.10554901221723698,0.6419454999995651,659,0.04533421172715018,0.0004340196958052295,4.910665428294488e-08,8.451064028739627e-06,-0.00021855241089259177,0.00012424393727566795,7.5139329200293e-05,0,14,20000.0,20260914
Poisson,36,0.09216079359856134,0.10598949220549109,0.6576933750002354,674,0.043609837608481604,0.0004166737331382323,9.570720087226316e-08,8.010294503504033e-06,-0.0002020803354430999,0.00011499973312967428,7.311788545435338e-05,0,13,20000.0,20260914
Poisson,37,0.09196567136017016,0.10644432353493491,0.6733384159997513,689,0.04200287254572091,0.0004033656327007094,6.056042935059395e-08,7.600598846654622e-06,-0.0001875216395415877,0.00010691017328658393,7.119608114598333e-05,0,13,20000.0,20260914
Poisson,38,0.09178354931351562,0.10691105301521635,0.6889762909995625,704,0.040572703794972034,0.00039419737890693284,7.326705703685529e-08,7.23260323310586e-06,-0.00017488944342094957,9.981483199280732e-05,6.943695293411319e-05,0,13,20000.0,20260914
Poisson,39,0.09161320726624278,0.10738735937344225,0.7055379999983415,721,0.039210428469813804,0.00038534404911555264,5.2330692212144763e-08,6.869818763293921e-06,-0.0001634722285067134,9.346916223352305e-05,6.762759056512654e-05,0,13,20000.0,20260914
Poisson,40,0.09145382466187374,0.10787123872716171,0.7215859579991957,737,0.037921670325782655,0.000376823524485172,5.1033021308306706e-08,6.541762907125512e-06,-0.00015284084146025657,8.747995035417325e-05,6.597343880821505e-05,0,13,20000.0,20260914
Poisson,41,0.09130392727372734,0.10836121484615388,0.7376550409971969,753,0.03676338621188254,0.00036869370801824425,6.708666982703406e-08,6.2446965945511845e-06,-0.00014365269155726206,8.23200598581982e-05,6.445637824284271e-05,0,13,20000.0,20260914
Poisson,42,0.09116338732599427,0.10885656650254932,0.7542980409998563,770,0.03553594787305249,0.0003607284897756407,4.323355125449371e-08,5.901006832936026e-06,-0.00013463894089056977,7.739976817125247e-05,6.256126428269868e-05,0,14,20000.0,20260914
Poisson,43,0.09103266303136491,0.10935551934117013,0.7704400829970837,786,0.03427921236655735,0.0003525285018535288,6.362796703271922e-08,5.605496760415435e-06,-0.00012511879787771018,7.197107460578438e-05,6.0951799516169835e-05,0,13,20000.0,20260914
Poisson,44,0.09090941821745094,0.10985618489556365,0.7865548749978188,802,0.03328213359437418,0.00034498409126462607,5.7994704799630835e-08,5.3675758536263195e-06,-0.00011787723805617228,6.785979308428393e-05,5.9640762317625825e-05,0,13,20000.0,20260914
Poisson,45,0.09079280510955824,0.11035787918734385,0.802606499997637,818,0.032364743416199056,0.00033786913674590044,9.262502657015112e-08,5.1423374526657685e-06,-0.0001114707704392773,6.423927707287629e-05,5.837371318153404e-05,0,13,20000.0,20260914
Poisson,46,0.09068224956055929,0.11085976487483817,0.819249749998562,835,0.031503421136425215,0.0003310868793855875,4.1049339501636256e-08,4.9307305161709975e-06,-0.00010562481848961474,6.0932271834007546e-05,5.7157577639560955e-05,0,14,20000.0,20260914
Poisson,47,0.09057725846742776,0.11136130248267197,0.8352823329987586,851,0.03068882869267904,0.00032454665388303625,9.85539298649234e-08,4.7333893239984034e-06,-0.0001002577038003792,5.790088280509897e-05,5.600357398516674e-05,0,13,20000.0,20260914
Poisson,48,0.09047760383583062,0.11186166664367128,0.851484666000033,867,0.029886883343638586,0.00031831654093028485,7.772747413947715e-08,4.538868321462576e-06,-9.511576327316787e-05,5.49933417973272e-05,5.484020664765731e-05,0,13,20000.0,20260914
Poisson,49,0.09038276101141339,0.11236021829391625,0.8675044999981765,883,0.0291489082776266,0.00031239893346551607,7.844564010359841e-08,4.370209103511484e-06,-9.047261531817205e-05,5.235988172835226e-05,5.379211781503351e-05,0,13,20000.0,20260914
Poisson,50,0.090292278242059,0.11285678309292108,0.8835232499986887,899,0.028464219327165037,0.00030671021438873297,8.005019858916929e-08,4.206864822163039e-06,-8.62759045314561e-05,4.997218025914081e-05,5.2770487030364176e-05,0,13,20000.0,20260914
Poisson,51,0.09020596885873879,0.11335117140507533,0.8995240410004044,915,0.027784295504364745,0.00030124550442762863,6.40853933737192e-08,4.06441375915592e-06,-8.224496956433593e-05,4.7711029486522386e-05,5.192344503696031e-05,0,13,20000.0,20260914
Poisson,52,0.09012341659644679,0.11384298575035577,0.9155738329973246,931,0.027167723600086204,0.00029597762284018026,5.1342470802439146e-08,3.922338999378008e-06,-7.862992328809134e-05,4.564800201145926e-05,5.100954373447962e-05,0,13,20000.0,20260914
Poisson,53,0.09004432300920874,0.1143320534544309,0.9315638329971989,947,0.02658661400930312,0.0002908508077565247,5.5653908828549246e-08,3.788131171305607e-06,-7.530545607089162e-05,4.3751185014068514e-05,5.012892409137741e-05,0,13,20000.0,20260914
Poisson,54,0.08996845687332757,0.11481819803712796,0.9468979579978622,962,0.026031797237929682,0.0002858207834166472,9.448106867687339e-08,3.660281207621512e-06,-7.220585466303521e-05,4.198341250934102e-05,4.927791774890973e-05,0,12,20000.0,20260914
Poisson,55,0.08989575084119283,0.11530105445653525,0.9623196659995301,977,0.025469091473374592,0.00028082487761477956,6.561539685258038e-08,3.527982363932021e-06,-6.917804977774209e-05,4.027230111077503e-05,4.836717766761096e-05,0,12,20000.0,20260914
Poisson,56,0.08982608603972235,0.11578034649410099,0.9776590000001306,992,0.02492023582891665,0.0002757978459838981,5.0725791475858726e-08,3.4016411041418075e-06,-6.626316036741527e-05,3.8613893782043207e-05,4.746888872407288e-05,0,12,20000.0,20260914
Poisson,57,0.089759417348108,0.11625583668590825,0.9930681659971015,1007,0.024381673938236738,0.00027060253671895286,3.342226946169115e-08,3.2820651353819315e-06,-6.338662648016419e-05,3.6945390412830326e-05,4.6606642467892486e-05,0,12,20000.0,20260914
Poisson,58,0.08969528040152457,0.11672755783615567,1.0082631659970502,1022,0.023910790130258812,0.0002657145570956075,6.629004437425938e-08,3.17685572058159e-06,-6.0960090858453755e-05,3.555065235076494e-05,4.58457832652472e-05,0,12,20000.0,20260914
Poisson,59,0.08963350979780361,0.11719548540791423,1.0235880829968664,1037,0.02346123929065539,0.0002610232774522256,7.103215566418405e-08,3.0752735142865625e-06,-5.869533021000895e-05,3.4249116268281275e-05,4.509346599302356e-05,0,12,20000.0,20260914
Poisson,60,0.08957402388726983,0.11765953501332921,1.0389367499992659,1052,0.023018634878781506,0.00025640497048919926,7.241311445020676e-08,2.9709755048038488e-06,-5.651493502980889e-05,3.299303294965245e-05,4.42962356140756e-05,0,12,20000.0,20260914
Poisson,61,0.08951675948513106,0.11811974138198432,1.054146957998455,1067,0.02258701144166465,0.00025186443204875113,3.802888853116342e-08,2.867808870287525e-06,-5.439659327285986e-05,3.175574784547356e-05,4.3488125998501e-05,0,12,20000.0,20260914
Poisson,62,0.08946151796349015,0.11857602891184521,1.068846999998641,1081,0.02217780097728317,0.00024749961398615975,9.175004532437515e-08,2.780296245321519e-06,-5.2461225388329926e-05,3.064877883150945e-05,4.282292564481509e-05,0,11,20000.0,20260914
Poisson,63,0.08940855339751397,0.11902827930574338,1.0841206249970128,1096,0.02170021500589737,0.00024280411342938253,6.529328118650026e-08,2.688525721678168e-06,-5.0276040257524925e-05,2.9419599411076476e-05,4.21359791787817e-05,0,12,20000.0,20260914
Poisson,64,0.08935742227659975,0.11947646508983609,1.0986712079975405,1110,0.021322513397951236,0.00023839660962740797,7.344840567756976e-08,2.6140874064289882e-06,-4.8517033511100304e-05,2.839864203392851e-05,4.155142628413755e-05,0,11,20000.0,20260914
Poisson,65,0.08930798854725694,0.11992060973480724,1.1131529579979542,1124,0.02096298643133884,0.00023427279817471452,6.331750972236047e-08,2.5417035310000775e-06,-4.689202580531365e-05,2.7461389336785058e-05,4.096702604162604e-05,0,11,20000.0,20260914
Poisson,66,0.0892601791836579,0.12036078349972282,1.1271335829987947,1137,0.02060966977402506,0.0002303480871370871,8.62637244537594e-08,2.470394886363327e-06,-4.5338968709002416e-05,2.6571439189317537e-05,4.0392737288141864e-05,0,10,20000.0,20260914
Poisson,67,0.08921392540657834,0.12079699686203625,1.1417249999976775,1151,0.02026973189083264,0.00022670437742514465,6.774241538816674e-08,2.4038507042678956e-06,-4.384992638030301e-05,2.5710675533251577e-05,3.98400096984273e-05,0,11,20000.0,20260914
Poisson,68,0.08916914454094485,0.1212293254865986,1.1563672079973912,1165,0.019937324488440263,0.00022324129542002194,7.075158438301405e-08,2.3317462610978146e-06,-4.244911937708676e-05,2.4906020245621716e-05,3.9236647686497224e-05,0,11,20000.0,20260914
Poisson,69,0.08912579913740568,0.1216576645400645,1.1717428749980172,1180,0.019617970213378196,0.0002200532111511656,4.309736636484995e-08,2.2677491265767325e-06,-4.107765440780616e-05,2.410216577452478e-05,3.8708129157172183e-05,0,12,20000.0,20260914
Poisson,70,0.0890837510749886,0.12208210180844332,1.1864984999992885,1194,0.019320169274381942,0.0002170335233551546,4.814588891277523e-08,2.2053381644849076e-06,-3.9842724256145626e-05,2.338461537753577e-05,3.817931818321404e-05,0,11,20000.0,20260914
Poisson,71,0.08904290183526768,0.12250264346577372,1.2011228329974983,1208,0.019042965732489512,0.00021411250744629744,5.057906114212975e-08,2.148293234314334e-06,-3.8700946485783377e-05,2.271751252648076e-05,3.768276670372982e-05,0,11,20000.0,20260914
Poisson,72,0.08900322850787479,0.12291926255682996,1.2157259159976093,1222,0.01875950385972692,0.00021123667678641823,5.6932214198677936e-08,2.0929803424893692e-06,-3.758034704540064e-05,2.2077378139739074e-05,3.719812487521857e-05,0,11,20000.0,20260914
